	300
	70
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
	0.2	1 
